# t, PosX, PosY, PosZ, VelX, VelY, VelZ
1.343899999999799100e+01 -8.192217063032657620e+01 -1.200338260117588973e+01 4.380831395643889348e-01 4.177737867782389536e+00 6.984021933686251904e-01 9.587170206010018833e-03
1.344899999999798546e+01 -8.188036165010723266e+01 -1.199662017331890063e+01 4.381914343657571376e-01 4.183327529440473036e+00 6.595222865656666933e-01 1.188940362227607767e-02
1.345899999999797991e+01 -8.183850868976013260e+01 -1.199011226400248020e+01 4.383047681339672375e-01 4.187375176936343202e+00 6.387469033692801945e-01 1.169802979446737425e-02
1.346899999999797437e+01 -8.179661179987525088e+01 -1.198383990006666622e+01 4.384153183947202548e-01 4.191517594752764531e+00 6.181899176014489239e-01 1.022359036289984847e-02
1.347899999999796883e+01 -8.175467286726342309e+01 -1.197777633452922963e+01 4.385026824376795362e-01 4.195749323894216509e+00 5.973835297785412557e-01 7.150421489004823300e-03
1.348899999999796329e+01 -8.171269222103978791e+01 -1.197191077413093829e+01 4.385502474390365890e-01 4.199928006976598738e+00 5.777983077057440298e-01 2.668593126058749730e-03
1.349899999999795774e+01 -8.167066975942356066e+01 -1.196623492426137148e+01 4.385491390552431756e-01 4.204118779933581962e+00 5.593229355965726457e-01 -2.397267818163706724e-03
1.350899999999795220e+01 -8.162860530835691009e+01 -1.196073843702571970e+01 4.384983491946110590e-01 4.208326733807628450e+00 5.419250843831410203e-01 -7.212504928403683582e-03
1.351899999999794666e+01 -8.158654978125304069e+01 -1.195463226421622238e+01 4.384424850452941502e-01 4.223726242856612245e+00 3.793439304367899889e-01 5.628138641829780880e-02
1.352899999999794112e+01 -8.154437005691013951e+01 -1.194980349797207886e+01 4.386829403563571872e-01 4.215963034498100726e+00 5.218382292358083596e-01 1.005878281224544153e-02
1.353899999999793557e+01 -8.150214847765597881e+01 -1.194520181675455461e+01 4.388524548577082962e-01 4.222210006058111809e+00 4.678271524767068090e-01 9.917216611204242999e-03
1.354899999999793003e+01 -8.145989601830214610e+01 -1.194076502116909921e+01 4.389589562825733648e-01 4.227720159983459958e+00 4.235127910007278063e-01 1.151517648757638748e-02
1.355899999999792449e+01 -8.141760119291066644e+01 -1.193662810624281612e+01 4.390558307218807021e-01 4.231413188590107843e+00 3.996504690976858676e-01 9.495973813699397359e-03
1.356899999999791895e+01 -8.137526651310008674e+01 -1.193277469279317238e+01 4.391373803591732683e-01 4.235060198965307166e+00 3.743969508800187862e-01 6.682029475551572867e-03
1.357899999999791341e+01 -8.133289582242278470e+01 -1.192917757757913932e+01 4.391828448282441011e-01 4.238623596739715893e+00 3.484793939546498853e-01 2.399702384008942351e-03
1.358899999999790786e+01 -8.129049100119463844e+01 -1.192582782780436190e+01 4.391759621188763840e-01 4.241987625032416886e+00 3.239504902296275746e-01 -3.346230456317008869e-03
1.359899999999790232e+01 -8.124805315665203409e+01 -1.192271773182913819e+01 4.391079228582127625e-01 4.245247059688205482e+00 3.005054471733246690e-01 -9.629336375557987979e-03
1.360899999999789678e+01 -8.120558298581237011e+01 -1.191983723741833678e+01 4.389780889068373160e-01 4.248457346512001465e+00 2.780456532127807412e-01 -1.563252948717406068e-02
1.361899999999789124e+01 -8.116312120031535926e+01 -1.191624333624835685e+01 4.387389485692338442e-01 4.263140493967554789e+00 9.802541846768496325e-02 5.665716344043637831e-02
1.362899999999788569e+01 -8.112055070198378814e+01 -1.191418308702006357e+01 4.388974597382101495e-01 4.253821206856112980e+00 2.611217305311727133e-01 -4.438031519655110009e-03
1.363899999999788015e+01 -8.107795469725039084e+01 -1.191232342504365960e+01 4.389685873411340866e-01 4.259187168989997829e+00 1.924696185354075606e-01 -1.073987776698450552e-03
1.364899999999787461e+01 -8.103534494727843196e+01 -1.191063056012218624e+01 4.389609127814088074e-01 4.262765289820636738e+00 1.446210615502782071e-01 1.001593366508849369e-03
1.365899999999786907e+01 -8.099271078831436910e+01 -1.190928796204220852e+01 4.389454286794202131e-01 4.264433783203547712e+00 1.189222568647183287e-01 -1.732228987825122635e-03
1.366899999999786353e+01 -8.095005616206603349e+01 -1.190827356624936861e+01 4.389178900897503510e-01 4.266150971608074549e+00 8.876907677895312654e-02 -4.166742438239712937e-03
1.367899999999785798e+01 -8.090738560894173759e+01 -1.190756022718104745e+01 4.388588996450454860e-01 4.267702625934432170e+00 5.781766479862161801e-02 -7.725972049468400084e-03
1.368899999999785244e+01 -8.086470151426841824e+01 -1.190714244956623524e+01 4.387541770290735998e-01 4.268971753920637546e+00 2.854849636349396369e-02 -1.280576278087433573e-02
1.369899999999784690e+01 -8.082200551021841761e+01 -1.190701317676884052e+01 4.385955236265630663e-01 4.270100394152701817e+00 2.390004270642759332e-04 -1.837181642367721399e-02
1.370899999999784136e+01 -8.077929873760220403e+01 -1.190716278260473615e+01 4.383822906187727630e-01 4.271133603288642000e+00 -2.721319962392405867e-02 -2.363949271384971351e-02
1.371899999999783581e+01 -8.073659600008282666e+01 -1.190654669180694469e+01 4.378575539204800915e-01 4.258143255453612497e+00 2.726455454108742682e-01 -9.440840053083535133e-02
1.372899999999783027e+01 -8.069382729819479039e+01 -1.190785570413324024e+01 4.380337723603338063e-01 4.276703021119706349e+00 -1.085953457494868712e-01 5.747073579440672639e-03
1.373899999999782473e+01 -8.065107644981986823e+01 -1.190874034586804342e+01 4.379775955359312967e-01 4.278680759910806763e+00 -1.680589025240840084e-01 9.912374481088056383e-03
1.374899999999781919e+01 -8.060831273415146825e+01 -1.191020676591515404e+01 4.379433799354189860e-01 4.275917209864014801e+00 -1.550248205317407424e-01 -5.636358156480770348e-03
1.375899999999781365e+01 -8.056555231809629447e+01 -1.191204725642034390e+01 4.379116274826815869e-01 4.275286299364188913e+00 -1.934452596933255164e-01 -4.986245266635581930e-03
1.376899999999780810e+01 -8.052280326789212950e+01 -1.191420433216950414e+01 4.378722933749076285e-01 4.274443241343811373e+00 -2.330261888878628618e-01 -3.598234718266608585e-03
1.377899999999780256e+01 -8.048006730105946360e+01 -1.191670879318893839e+01 4.378253322633789413e-01 4.272920437357910828e+00 -2.663124595598929667e-01 -5.366886151948725703e-03
1.378899999999779702e+01 -8.043734759153586822e+01 -1.191955519530647400e+01 4.377541861329284911e-01 4.271121772139122363e+00 -2.993868526133754981e-01 -8.799234884235800427e-03
1.379899999999779148e+01 -8.039464690345046449e+01 -1.192273130318118923e+01 4.376432358089732966e-01 4.269143611769339763e+00 -3.322205507321377982e-01 -1.315155825079808438e-02
1.380899999999778593e+01 -8.035196674314667575e+01 -1.192622934360504239e+01 4.374857297685162960e-01 4.267046499670758664e+00 -3.640997375983504591e-01 -1.785976982813104047e-02
1.381899999999778039e+01 -8.030928766285082077e+01 -1.192884333038262845e+01 4.370888974278860917e-01 4.273957918096040309e+00 -5.948646069059007058e-01 7.851106296314210031e-02
1.382899999999777485e+01 -8.026660805387395214e+01 -1.193347469395607696e+01 4.373066978537104577e-01 4.264140398744817873e+00 -3.785805842613922945e-01 -9.356960293403195073e-03
1.383899999999776931e+01 -8.022395958380907643e+01 -1.193825955689891316e+01 4.374202440625184485e-01 4.262426667593505414e+00 -4.731803864427564510e-01 2.524405071595525480e-03
1.384899999999776377e+01 -8.018135672890292653e+01 -1.194319918450061735e+01 4.374440683593268653e-01 4.258710619819516374e+00 -5.264163333295779346e-01 6.491730958132138976e-03
1.385899999999775822e+01 -8.013879777048479980e+01 -1.194857816068670964e+01 4.374791628702856539e-01 4.253733079604054446e+00 -5.548594520944506447e-01 3.512581186041772562e-03
1.386899999999775268e+01 -8.009628719850617529e+01 -1.195436017284884223e+01 4.375164281598828975e-01 4.248670405508484293e+00 -5.940084313362525847e-01 2.776716352825758446e-03
1.387899999999774714e+01 -8.005382914455584853e+01 -1.196051984042172123e+01 4.375346301050693221e-01 4.243327830900121000e+00 -6.335467031658841286e-01 6.812598423104245654e-04
1.388899999999774160e+01 -8.001142633662857406e+01 -1.196705853427146238e+01 4.375189288189371695e-01 4.237690085666224959e+00 -6.708141845132309378e-01 -3.449830264806905654e-03
1.389899999999773605e+01 -7.996908072546621327e+01 -1.197396890271891934e+01 4.374574057542007233e-01 4.231897026076812729e+00 -7.074154819394680160e-01 -8.412653606197497552e-03
1.390899999999773051e+01 -7.992679346127376050e+01 -1.198124158446369236e+01 4.373456585798014551e-01 4.226029730909056426e+00 -7.433454664700058778e-01 -1.337890440865532882e-02
1.391899999999772497e+01 -7.988457382501349002e+01 -1.199059287547054531e+01 4.378080807389197471e-01 4.227177951416256185e+00 -7.352478530964743353e-01 -6.694804467565417319e-03
1.392899999999771943e+01 -7.984232261354451055e+01 -1.199833375785454237e+01 4.378191816303547146e-01 4.226025379142265059e+00 -8.948257556419827452e-01 3.033348337660375649e-02
1.393899999999771389e+01 -7.980008293794207930e+01 -1.200644036870561138e+01 4.378637350070532230e-01 4.223241699272025862e+00 -8.118045412691409224e-01 3.815249204198175887e-03
1.394899999999770834e+01 -7.975786270199979811e+01 -1.201465574744191223e+01 4.379126972297026077e-01 4.220906297434897425e+00 -8.069757949116064255e-01 5.404659681752959667e-04
1.395899999999770280e+01 -7.971566433378644945e+01 -1.202280722554490744e+01 4.379358000223394498e-01 4.218798816265061369e+00 -8.173993256412230846e-01 2.301901929687470098e-03
1.396899999999769726e+01 -7.967348753376489867e+01 -1.203096264376598334e+01 4.379428454774323964e-01 4.216679189445017961e+00 -8.173802183426315260e-01 -1.558082072036911722e-06
1.397899999999769172e+01 -7.963133193050551029e+01 -1.203913697864456545e+01 4.379225273838660559e-01 4.214571789736560881e+00 -8.175011392577797853e-01 -3.855528206001754277e-03
1.398899999999768617e+01 -7.958919662168634090e+01 -1.204732032645564921e+01 4.378603874705927490e-01 4.212604647655351364e+00 -8.185642965255496284e-01 -8.377152067247463363e-03
1.399899999999768063e+01 -7.954708030643068639e+01 -1.205550838408270131e+01 4.377499769054038481e-01 4.210781875876093316e+00 -8.189839850832931756e-01 -1.322218009247876080e-02
1.400899999999767509e+01 -7.950498103230549418e+01 -1.206369800758046118e+01 4.375921999731036127e-01 4.209169778406582907e+00 -8.189413725327403526e-01 -1.778403818034570913e-02
1.401899999999766955e+01 -7.946292315335091416e+01 -1.207338257633845124e+01 4.379408712103871615e-01 4.209077920643524706e+00 -7.297852918041958237e-01 -2.036651195104581188e-02
1.402899999999766401e+01 -7.942081572994405292e+01 -1.208180230422923529e+01 4.379912509488834149e-01 4.211445067958934807e+00 -8.995221187896660364e-01 1.675911980981205709e-02
1.403899999999765846e+01 -7.937869267358294678e+01 -1.209008289114495049e+01 4.379873022034358465e-01 4.212893575761773590e+00 -8.379800298670634362e-01 2.934278371618589433e-03
1.404899999999765292e+01 -7.933655610690838955e+01 -1.209826112589068892e+01 4.379859934425139878e-01 4.214338759378139621e+00 -7.970931759366971514e-01 -2.933882973999981866e-03
1.405899999999764738e+01 -7.929440352895298361e+01 -1.210616950176665796e+01 4.379716363515737676e-01 4.215964898838437058e+00 -7.787731094244352281e-01 -2.096013194014317068e-03
1.406899999999764184e+01 -7.925223416359766304e+01 -1.211382954050890959e+01 4.379440710075942489e-01 4.217666343300035869e+00 -7.568354888002711833e-01 -3.287405014460071783e-03
1.407899999999763629e+01 -7.921004764285866884e+01 -1.212126722610103613e+01 4.378942730959050067e-01 4.219416057296386136e+00 -7.338590204894950286e-01 -6.414734027242695140e-03
1.408899999999763075e+01 -7.916784337303508323e+01 -1.212848747098840185e+01 4.378084284053270769e-01 4.221217642267295567e+00 -7.122776967761186295e-01 -1.050396014274006251e-02
1.409899999999762521e+01 -7.912562068642297675e+01 -1.213549650599413177e+01 4.376792479097566524e-01 4.223101179911779468e+00 -6.916772363920692390e-01 -1.491636047639047571e-02
1.410899999999761967e+01 -7.908337873136677842e+01 -1.214230434431996741e+01 4.375075590049155028e-01 4.225066341171609174e+00 -6.720723638967933677e-01 -1.892668908175589373e-02
1.411899999999761413e+01 -7.904114471743784520e+01 -1.215025010412270312e+01 4.377872450871950205e-01 4.224160611812624921e+00 -5.805929951359442009e-01 -1.354067606316016956e-02
1.412899999999760858e+01 -7.899886379679131210e+01 -1.215707029779964721e+01 4.378608553936474967e-01 4.230266107450618485e+00 -7.223354873072118654e-01 1.515986669541055307e-02
1.413899999999760304e+01 -7.895654887153312984e+01 -1.216365478225285734e+01 4.378730304611082591e-01 4.233087902854181017e+00 -6.643835667807140855e-01 4.158829188267430463e-03
1.414899999999759750e+01 -7.891420157398640356e+01 -1.217003088697180502e+01 4.378839378416322647e-01 4.236121521118977995e+00 -6.150126667548371229e-01 -8.659057477208465404e-04
1.415899999999759196e+01 -7.887182183190395790e+01 -1.217604947180799613e+01 4.378893867582944743e-01 4.239397569648404307e+00 -5.849929230755430698e-01 1.436841205653309819e-04
1.416899999999758641e+01 -7.882941029604081962e+01 -1.218172047868094943e+01 4.378887306066100438e-01 4.242549744576667337e+00 -5.531439685417189889e-01 -3.860267765761762285e-04
1.417899999999758087e+01 -7.878696808179155653e+01 -1.218706844382436039e+01 4.378710364242912045e-01 4.245560457961809142e+00 -5.205771979325410914e-01 -3.010211855229314500e-03
1.418899999999757533e+01 -7.874449632670490473e+01 -1.219210342262257996e+01 4.378207133986008470e-01 4.248472358436311325e+00 -4.896004603867702976e-01 -6.875808059437351488e-03
1.419899999999756979e+01 -7.870199596386947860e+01 -1.219683625426407581e+01 4.377278298116781263e-01 4.251295897699122861e+00 -4.600809175318631983e-01 -1.129900941768612749e-02
1.420899999999756425e+01 -7.865946774630015170e+01 -1.220128110923839948e+01 4.375908745305337466e-01 4.254059706058265000e+00 -4.319802546886473693e-01 -1.557432222419862997e-02
1.421899999999755870e+01 -7.861691977212664995e+01 -1.220661111595868498e+01 4.378285087740573234e-01 4.252041212753126409e+00 -3.512596466880326118e-01 4.386626858950207208e-04
1.422899999999755316e+01 -7.857435004253261468e+01 -1.221092104234871734e+01 4.379387502688890654e-01 4.260167781892743477e+00 -4.647826068838631919e-01 1.636612969340495161e-02
1.423899999999754762e+01 -7.853174602360344636e+01 -1.221497016897836829e+01 4.379836518803614798e-01 4.262257018300956268e+00 -4.056073989675186287e-01 5.703776724880262397e-03
1.424899999999754208e+01 -7.848910955296365444e+01 -1.221875167823802144e+01 4.380145740897223305e-01 4.264784654941779607e+00 -3.538671074724696330e-01 1.235506578939628373e-03
1.425899999999753653e+01 -7.844644419195063278e+01 -1.222212219737078875e+01 4.380358693526241187e-01 4.267784139589172021e+00 -3.179873971512157671e-01 1.752147914318214145e-03
1.426899999999753099e+01 -7.840375131216765681e+01 -1.222508889375379226e+01 4.380496336779709510e-01 4.270490348921750723e+00 -2.800016976023924076e-01 9.488115112011451420e-04
1.427899999999752545e+01 -7.836103297127964140e+01 -1.222767385789493666e+01 4.380451527366802100e-01 4.272907555147814840e+00 -2.416300487846770872e-01 -1.750284974674931864e-03
1.428899999999751991e+01 -7.831829157500033034e+01 -1.222988817949683416e+01 4.380067585535697416e-01 4.275111699816413591e+00 -2.050080746046614166e-01 -5.752081356899953202e-03
1.429899999999751437e+01 -7.827552914357552538e+01 -1.223174456836775725e+01 4.379240295525613780e-01 4.277139323497050505e+00 -1.699653935518899706e-01 -1.040978777068362823e-02
1.430899999999750882e+01 -7.823274726242965471e+01 -1.223325836531757460e+01 4.377944232460886376e-01 4.279020897361151654e+00 -1.364323058969609814e-01 -1.500661749040200534e-02
1.431899999999750328e+01 -7.818991091586551079e+01 -1.223546869203699750e+01 4.379340425015048055e-01 4.279799861886959711e+00 -9.362685249177263302e-02 2.166756495235965668e-02
1.432899999999749774e+01 -7.814711286027149129e+01 -1.223662448299799976e+01 4.380709984056284645e-01 4.285635273512580667e+00 -1.657799605386273967e-01 1.849296804151867243e-02
1.433899999999749220e+01 -7.810428258149643455e+01 -1.223764803926052913e+01 4.381475543223360969e-01 4.284174524088537162e+00 -9.363640456111782528e-02 5.882859824251246948e-03
1.434899999999748665e+01 -7.806143439853993016e+01 -1.223836104902097510e+01 4.381913661232749169e-01 4.284820419363705390e+00 -4.496492339501426128e-02 2.539719473614377061e-03
1.435899999999748111e+01 -7.801857717649124879e+01 -1.223861968506621523e+01 4.382206139200248707e-01 4.286123342439247530e+00 -5.987115122129627043e-03 2.769297537374890237e-03
1.436899999999747557e+01 -7.797571203663370909e+01 -1.223843765790054583e+01 4.382437442692665996e-01 4.286842199048819246e+00 3.679582909859706319e-02 1.913906004584474668e-03
1.437899999999747003e+01 -7.793284168222268704e+01 -1.223783196066325019e+01 4.382499493847129557e-01 4.287150951956300027e+00 7.943877846711286383e-02 -6.636201804298253425e-04
1.438899999999746449e+01 -7.788996979428719669e+01 -1.223681297285454939e+01 4.382223907299279686e-01 4.287142978269686822e+00 1.201941308951720438e-01 -4.697219194278057924e-03
1.439899999999745894e+01 -7.784709951628101976e+01 -1.223539443437763907e+01 4.381487123073015688e-01 4.286864764487475554e+00 1.593854657366642336e-01 -9.628583430111782582e-03
1.440899999999745340e+01 -7.780423349820273415e+01 -1.223359174151068096e+01 4.380241416047754299e-01 4.286323382538812510e+00 1.971051452434646745e-01 -1.472540611451436665e-02
1.441899999999744786e+01 -7.776129665323843199e+01 -1.223220872819496918e+01 4.381429232669465934e-01 4.275803607965425357e+00 2.708310448177332352e-01 2.860493317659538320e-02
1.442899999999744232e+01 -7.771844302364870316e+01 -1.223008536335854046e+01 4.383329587953418982e-01 4.289512902593648924e+00 1.949093779675826754e-01 1.679131606246533209e-02
1.443899999999743677e+01 -7.767559555484410794e+01 -1.222767097906628919e+01 4.384414078030814954e-01 4.285774507072111383e+00 2.457337574573445760e-01 8.630583840922714106e-03
1.444899999999743123e+01 -7.763275670048494703e+01 -1.222491979673811358e+01 4.385096346190373584e-01 4.282294267442640745e+00 2.994493441926429078e-01 5.614974610427965127e-03
1.445899999999742569e+01 -7.758994179896450305e+01 -1.222170275515753701e+01 4.385634131099292454e-01 4.280201701204196851e+00 3.438080084399038339e-01 5.059735276350668144e-03
1.446899999999742015e+01 -7.754715407953592887e+01 -1.221801014948647968e+01 4.386076378854262270e-01 4.277520594290186828e+00 3.897714103299308452e-01 3.743837890012806369e-03
1.447899999999741460e+01 -7.750439632859162487e+01 -1.221385594865710900e+01 4.386302417718639379e-01 4.274278162276213600e+00 4.358164313958787228e-01 7.794738480912419103e-04
1.448899999999740906e+01 -7.746167268264139238e+01 -1.220925279830889387e+01 4.386134698085711325e-01 4.270672221274698366e+00 4.801739940116355188e-01 -3.895827415022186900e-03
1.449899999999740352e+01 -7.741898682351514083e+01 -1.220421518708401898e+01 4.385437601510440153e-01 4.266754022026270299e+00 5.228783718212011156e-01 -9.585124098014282876e-03
1.450899999999739798e+01 -7.737634181081489260e+01 -1.219875841661684568e+01 4.384157657210911441e-01 4.262542723738929062e+00 5.641113247151103849e-01 -1.540785744893291044e-02
1.451899999999739244e+01 -7.733378735487960398e+01 -1.219243516175060726e+01 4.384054854962071701e-01 4.274004675831882594e+00 4.835678897967272682e-01 3.183006522600763388e-02
1.452899999999738689e+01 -7.729112698461534592e+01 -1.218678786894997224e+01 4.385591685750952484e-01 4.260962026106446032e+00 6.017374348565674991e-01 5.696776029829118092e-03
1.453899999999738135e+01 -7.724848313721886939e+01 -1.218110089988380373e+01 4.386569392545496271e-01 4.261753964447319021e+00 5.833893399235875465e-01 5.247375144893737069e-03
1.454899999999737581e+01 -7.720587222089883994e+01 -1.217528681661584677e+01 4.387059556185650688e-01 4.260630427673388176e+00 5.787544114492049196e-01 5.178214315603447450e-03
1.455899999999737027e+01 -7.716328484747050709e+01 -1.216941759987194338e+01 4.387394725191551270e-01 4.257625485648766528e+00 5.893148180659369961e-01 2.469390452798816797e-03
1.456899999999736472e+01 -7.712072397514478439e+01 -1.216347917977314097e+01 4.387445146497421233e-01 4.254657561311079306e+00 5.981471025411657649e-01 -1.500828598662349786e-03
1.457899999999735918e+01 -7.707819293897071589e+01 -1.215745910098910976e+01 4.387013923647981040e-01 4.251688264072445378e+00 6.055311837613717163e-01 -6.924438047790427639e-03
1.458899999999735364e+01 -7.703569258694301425e+01 -1.215136449012733522e+01 4.385965570235930144e-01 4.248620556468149623e+00 6.124185688085441726e-01 -1.350255758579602464e-02
1.459899999999734810e+01 -7.699322275589575781e+01 -1.214520682981518007e+01 4.384239219034286594e-01 4.245589934928040599e+00 6.182953558363392110e-01 -2.032483294842072144e-02
1.460899999999734256e+01 -7.695078248721453917e+01 -1.213899672851263034e+01 4.381857147380560091e-01 4.242699346621459533e+00 6.231128605628911687e-01 -2.656948331126271490e-02
1.461899999999733701e+01 -7.690841302199288521e+01 -1.213210641437290072e+01 4.379761343108101168e-01 4.253688447034424946e+00 5.026279659743222439e-01 2.936114254642325366e-02
1.462899999999733147e+01 -7.686594895081655920e+01 -1.212622802324953852e+01 4.380124973928578580e-01 4.242039819297350078e+00 6.243441964413452006e-01 -9.346905252369065720e-03
1.463899999999732593e+01 -7.682349115736114697e+01 -1.212049908468591219e+01 4.379815641700999240e-01 4.243927091850825839e+00 5.802668229726145599e-01 -8.859897342404225024e-03
1.464899999999732039e+01 -7.678104832545113823e+01 -1.211486629943442139e+01 4.378987108393492811e-01 4.244668882018118872e+00 5.483224443303614803e-01 -7.302408506958866195e-03
1.465899999999731484e+01 -7.673860801270750187e+01 -1.210943396267607675e+01 4.378131541123758685e-01 4.243975255747182374e+00 5.340005432209237179e-01 -8.518791407873697874e-03
1.466899999999730930e+01 -7.669617017069086273e+01 -1.210418349732892906e+01 4.377204398957787457e-01 4.243560443641825053e+00 5.183954496473497375e-01 -1.023426873094072757e-02
1.467899999999730376e+01 -7.665373540077327164e+01 -1.209909316896400178e+01 4.376038791464059718e-01 4.243337152980394045e+00 5.019852485191301783e-01 -1.312965830535213485e-02
1.468899999999729822e+01 -7.661130254807359563e+01 -1.209415932620466272e+01 4.374512864752750918e-01 4.243234449362693006e+00 4.862964196269175532e-01 -1.706413218317642116e-02
1.469899999999729268e+01 -7.656886983394099389e+01 -1.208938014566578900e+01 4.372575645320524451e-01 4.243310227748435359e+00 4.710621971519720619e-01 -2.122470190810950980e-02
1.470899999999728713e+01 -7.652643503951831860e+01 -1.208475132238204885e+01 4.370251181877277125e-01 4.243626746266236260e+00 4.563032121155161658e-01 -2.480837132370280682e-02
1.471899999999728159e+01 -7.648400316789430065e+01 -1.208029861808580918e+01 4.367328934879924907e-01 4.236813591528621359e+00 4.096263442420263745e-01 -5.660149793509326732e-02
1.472899999999727605e+01 -7.644156084498484915e+01 -1.207545536539175224e+01 4.366506149798357050e-01 4.255406967785387629e+00 2.858145019945912413e-01 3.302108563040946632e-02
1.473899999999727051e+01 -7.639907243780351109e+01 -1.207132850569237803e+01 4.366796386013221953e-01 4.251074643730338387e+00 3.804130358361410558e-01 6.329100442547818534e-03
1.474899999999726496e+01 -7.635655508945090730e+01 -1.206768456408593693e+01 4.367227057444965643e-01 4.251000869710036767e+00 3.735327338747805870e-01 -9.035253518123367161e-04
1.475899999999725942e+01 -7.631402657250126254e+01 -1.206424377246423596e+01 4.367532542801990658e-01 4.253490224826178334e+00 3.326792986262600005e-01 3.564787688152014789e-03
1.476899999999725388e+01 -7.627148356598154066e+01 -1.206105204800873487e+01 4.367967685093860908e-01 4.255131790587102891e+00 3.052371325645431566e-01 5.452297499285812393e-03
1.477899999999724834e+01 -7.622892508737943729e+01 -1.205812348496636766e+01 4.368488400676513450e-01 4.256494275954326945e+00 2.817358557507529948e-01 4.972420717586771219e-03
1.478899999999724280e+01 -7.618635224597784372e+01 -1.205544103979268833e+01 4.368884903627006100e-01 4.257899695737294543e+00 2.577058235504636197e-01 2.811340101541072705e-03
1.479899999999723725e+01 -7.614376532263860042e+01 -1.205299445274969017e+01 4.368981897274498705e-01 4.259337309342642541e+00 2.341920027361072965e-01 -6.891048109840610010e-04
1.480899999999723171e+01 -7.610116377399585019e+01 -1.205077721832095783e+01 4.368689206620119947e-01 4.260837212911656735e+00 2.116036850517645229e-01 -4.750427927029447772e-03
1.481899999999722617e+01 -7.605856472180499850e+01 -1.204786169127904571e+01 4.367608539227680886e-01 4.271095031186403546e+00 2.526184700244411829e-02 6.953469865930325677e-02
1.482899999999722063e+01 -7.601589643567834287e+01 -1.204646003173311897e+01 4.370498459904859634e-01 4.264895279815609896e+00 1.903239644303402756e-01 1.096841551248719203e-02
1.483899999999721508e+01 -7.597321142154002871e+01 -1.204528220315944331e+01 4.372653970199489315e-01 4.267902441987019735e+00 1.259250854506645256e-01 1.350345433297656453e-02
1.484899999999720954e+01 -7.593052135512313328e+01 -1.204427858112076244e+01 4.374114746771288198e-01 4.270000187090877475e+00 7.627460818352617411e-02 1.634839715967220664e-02
1.485899999999720400e+01 -7.588781881941378060e+01 -1.204362724022034392e+01 4.375543490782709544e-01 4.270806005294680574e+00 4.899539917245468446e-02 1.442244035408367202e-02
1.486899999999719846e+01 -7.584510586534160836e+01 -1.204331354355495520e+01 4.376898142297150907e-01 4.271610355249831237e+00 1.819882806147107152e-02 1.230456701630396402e-02
1.487899999999719292e+01 -7.580238541555799259e+01 -1.204331110521994574e+01 4.377967171284909420e-01 4.272341643367812303e+00 -1.363858077977760097e-02 8.905751436243255006e-03
1.488899999999718737e+01 -7.575965884105377768e+01 -1.204361366783852993e+01 4.378584806899297743e-01 4.272912500342288311e+00 -4.391431361805010064e-02 3.813082853314345155e-03
1.489899999999718183e+01 -7.571692679210181609e+01 -1.204421416591295113e+01 4.378648610889011583e-01 4.273433696086543776e+00 -7.316298189420915310e-02 -2.004144643094282491e-03
1.490899999999717629e+01 -7.567418954850460011e+01 -1.204510279252625615e+01 4.378133944696525059e-01 4.273964864635546590e+00 -1.015187150100324565e-01 -7.658119188694006291e-03
1.491899999999717075e+01 -7.563143346329944450e+01 -1.204556689396269675e+01 4.375118038385205077e-01 4.270507790686909999e+00 2.324342564513354192e-01 -7.547671382832907283e-02
1.492899999999716520e+01 -7.558866788681358173e+01 -1.204725605331691440e+01 4.377259475183591375e-01 4.280107053628408487e+00 -2.448513613109960796e-01 3.618299437018364373e-02
1.493899999999715966e+01 -7.554589990856976556e+01 -1.204885976591163299e+01 4.377992773418912797e-01 4.279037442682946057e+00 -2.359482288169069686e-01 2.235551155877129464e-02
1.494899999999715412e+01 -7.550312562635183156e+01 -1.205112545522889533e+01 4.379074136400960549e-01 4.276475250605623835e+00 -2.235872502181030508e-01 4.647869401511632755e-03
1.495899999999714858e+01 -7.546036112391716699e+01 -1.205371294668558413e+01 4.379914283123903518e-01 4.275703551932677371e+00 -2.704263676462501098e-01 6.637740470306305665e-03
1.496899999999714304e+01 -7.541761121750978702e+01 -1.205661919826682471e+01 4.380571450732274608e-01 4.274386121123632698e+00 -3.091909460678651800e-01 6.837562257054750903e-03
1.497899999999713749e+01 -7.537487748717474290e+01 -1.205988303545889551e+01 4.381083693701687820e-01 4.272531320372140229e+00 -3.419943129427037709e-01 3.945534277894907280e-03
1.498899999999713195e+01 -7.533216319778502168e+01 -1.206349120239285355e+01 4.381264201787502532e-01 4.270452998781212095e+00 -3.756145843571830345e-01 -2.893652311335872911e-04
1.499899999999712641e+01 -7.528947066983596415e+01 -1.206743099941689223e+01 4.380949439611850904e-01 4.268215997596657374e+00 -4.087557455781093418e-01 -5.629202062728050002e-03
1.500899999999712087e+01 -7.524680131575013320e+01 -1.207169517566478945e+01 4.380066298858011908e-01 4.265850636119322026e+00 -4.408045549351646830e-01 -1.143844701699580843e-02
1.501899999999711532e+01 -7.520411482046762330e+01 -1.207507561344633373e+01 4.376644341790909554e-01 4.268878846349812406e+00 -6.702337637964606021e-01 8.426004470127679280e-02
1.502899999999710978e+01 -7.516146299234692663e+01 -1.208047456760403371e+01 4.379298803755360403e-01 4.262813150384374694e+00 -4.545742481674862612e-01 -5.772905589747119245e-03
