# t, PosX, PosY, PosZ, VelX, VelY, VelZ
8.849000000000534882e+00 -9.922733037294698022e+01 -4.548897692189605380e+00 4.378634421231332174e-01 2.202263297327743174e+00 -3.651490460199251942e+00 8.166074116377416980e-03
8.859000000000529340e+00 -9.920525359903763274e+01 -4.585358229067781011e+00 4.379310807822922591e-01 2.209415275377000665e+00 -3.644294228203611929e+00 6.480861884690339303e-03
8.869000000000523798e+00 -9.918312149530966337e+01 -4.621764879427715300e+00 4.379778349951249927e-01 2.216108405306224327e+00 -3.637680419706783574e+00 3.054893816584517384e-03
8.879000000000518256e+00 -9.916093191965664744e+01 -4.658116662261914342e+00 4.379883333026495240e-01 2.221393370063800443e+00 -3.632772009936831470e+00 -8.159238369849927891e-04
8.889000000000512713e+00 -9.913868897905285849e+01 -4.694419504632744378e+00 4.379571726285094169e-01 2.226413364850966747e+00 -3.628296909224460798e+00 -4.932297439048730081e-03
8.899000000000507171e+00 -9.911639858625130728e+01 -4.730681283574775797e+00 4.378865782643475146e-01 2.230943533194909456e+00 -3.624481882581282122e+00 -8.685668637689046220e-03
8.909000000000501629e+00 -9.909525117570832720e+01 -4.768091727164166294e+00 4.384008770108114295e-01 2.300284342186743824e+00 -3.551175396560610764e+00 -2.344568819976019028e-02
8.919000000000496087e+00 -9.907302423315796602e+01 -4.804457561678368016e+00 4.384994839925611121e-01 2.172024394394329150e+00 -3.691399161346963442e+00 2.884113977356188990e-02
8.929000000000490544e+00 -9.905070250737904303e+01 -4.840759387928501134e+00 4.385607063366649960e-01 2.227687850100417588e+00 -3.636446208617314380e+00 1.002714123315650088e-02
8.939000000000485002e+00 -9.902830230777593101e+01 -4.877016266009206014e+00 4.386384688920963448e-01 2.257661792541037382e+00 -3.609043204914750280e+00 3.724082661043355124e-03
8.949000000000479460e+00 -9.900568199388017376e+01 -4.913086533336409545e+00 4.386972523265196822e-01 2.270339453817562081e+00 -3.600252893842316837e+00 5.392591127128450526e-03
8.959000000000473918e+00 -9.898287314152759109e+01 -4.949005597275523805e+00 4.387398284011897465e-01 2.287586063566309225e+00 -3.586901763949319033e+00 3.743194834754284828e-03
8.969000000000468376e+00 -9.895989901718041892e+01 -4.984799124934003345e+00 4.387579535566915601e-01 2.304935281904756827e+00 -3.573582383222815295e+00 1.734117689844321721e-04
8.979000000000462833e+00 -9.893676325829753182e+01 -5.020472510644259145e+00 4.387371469250941347e-01 2.320698085713825964e+00 -3.562044649334635604e+00 -4.130869140630426262e-03
8.989000000000457291e+00 -9.891347309554971901e+01 -5.056034386125267233e+00 4.386709801111356999e-01 2.335619255978153674e+00 -3.551491262778669444e+00 -8.642924507514707089e-03
8.999000000000451749e+00 -9.889003853483040984e+01 -5.091496215549798698e+00 4.385610978739429289e-01 2.349611849668682417e+00 -3.541989649969528475e+00 -1.280408752878503705e-02
9.009000000000446207e+00 -9.886607295755393920e+01 -5.126501621420525012e+00 4.382709948646025255e-01 2.309836536822101660e+00 -3.586137268050368032e+00 1.214063829555137204e-02
9.019000000000440664e+00 -9.884257828418176928e+01 -5.161975114288274824e+00 4.381694635517073833e-01 2.376420253565170615e+00 -3.521060616758933559e+00 -2.331039455050337716e-02
9.029000000000435122e+00 -9.881904604739175113e+01 -5.197432499926050831e+00 4.380205005956580022e-01 2.358330576451982630e+00 -3.541316537727674962e+00 -1.888499274112894616e-02
9.039000000000429580e+00 -9.879547000469978002e+01 -5.232864220673372202e+00 4.378262226620655007e-01 2.352597197001403018e+00 -3.548898814683936642e+00 -1.814014496186028280e-02
9.049000000000424038e+00 -9.877192844756221746e+01 -5.268345212686011081e+00 4.376267097336850043e-01 2.353080773122991687e+00 -3.549651199174132188e+00 -2.036400011078950967e-02
9.059000000000418495e+00 -9.874842176960271445e+01 -5.303870707138953478e+00 4.374206397009571257e-01 2.349383468041706724e+00 -3.554061733470823548e+00 -2.119793218957992040e-02
9.069000000000412953e+00 -9.872495605056707291e+01 -5.339441456676207842e+00 4.372050649711936576e-01 2.344124548835338828e+00 -3.559513791671281790e+00 -2.192773629158140114e-02
9.079000000000407411e+00 -9.870154633091688368e+01 -5.375067391020619034e+00 4.369803710787517059e-01 2.338034945948589627e+00 -3.565295504077547584e+00 -2.286529410504766630e-02
9.089000000000401869e+00 -9.867820510645253762e+01 -5.410755988926824855e+00 4.367468406807636372e-01 2.330718909798347838e+00 -3.571812196380084181e+00 -2.371315722236064238e-02
9.099000000000396327e+00 -9.865494310886137441e+01 -5.446513363369816396e+00 4.365058754985929879e-01 2.322322328963923876e+00 -3.578964369397953149e+00 -2.434520800188690048e-02
9.109000000000390784e+00 -9.863289321618655947e+01 -5.483383606452616021e+00 4.368412598996344043e-01 2.381935829026302187e+00 -3.521097426133891428e+00 -3.092529908708198730e-02
9.119000000000385242e+00 -9.860986475670308948e+01 -5.519389576221693794e+00 4.368423691259416541e-01 2.253237615615883982e+00 -3.650235487419192459e+00 1.794725392798737079e-02
9.129000000000379700e+00 -9.858680121373940608e+01 -5.555388882666843386e+00 4.368306197894515908e-01 2.298197957840366623e+00 -3.608774412100773432e+00 3.512204913516793134e-03
9.139000000000374158e+00 -9.856372951848256037e+01 -5.591399127442723938e+00 4.368518078489408429e-01 2.320443067408305193e+00 -3.589023662998795494e+00 -4.762750784327072313e-04
9.149000000000368615e+00 -9.854052163417560450e+01 -5.627296017741460155e+00 4.368746897129109907e-01 2.326032141271415554e+00 -3.585339907876905041e+00 2.432499690819248453e-03
9.159000000000363073e+00 -9.851720081652659644e+01 -5.663100897830686264e+00 4.368981113244306824e-01 2.335573163509735650e+00 -3.577783017834468282e+00 2.441515225059806300e-03
9.169000000000357531e+00 -9.849378581588314319e+01 -5.698830672072949355e+00 4.369111711472689064e-01 2.345829320413233887e+00 -3.569451987084887090e+00 3.015001494944323599e-04
9.179000000000351989e+00 -9.847027716290352828e+01 -5.734485482014061830e+00 4.368983384862921149e-01 2.355102827914623109e+00 -3.562049922274072244e+00 -2.789925020750761743e-03
9.189000000000346446e+00 -9.844667687822347091e+01 -5.770067617850669350e+00 4.368514445446283201e-01 2.363999370129742150e+00 -3.555070437479269430e+00 -6.284990517214619071e-03
9.199000000000340904e+00 -9.842298917571019956e+01 -5.805581911696663155e+00 4.367701586984421569e-01 2.372544217359105811e+00 -3.548519290256972436e+00 -9.577146477089116400e-03
9.209000000000335362e+00 -9.840025508232939444e+01 -5.841974801655855032e+00 4.371673747362198048e-01 2.438870795695622373e+00 -3.486567149154216949e+00 -5.439005402683789320e-03
9.219000000000329820e+00 -9.837662167126542556e+01 -5.877591495234920416e+00 4.373301097113911906e-01 2.329686941513441134e+00 -3.595409419796457229e+00 2.515695155211129797e-02
9.229000000000324277e+00 -9.835282357988099022e+01 -5.913094465872483774e+00 4.374381274703431632e-01 2.375096993856926186e+00 -3.556419037521101778e+00 1.360429957159420972e-02
9.239000000000318735e+00 -9.832888820907892580e+01 -5.948506095067247479e+00 4.375460090479434960e-01 2.410314894755128279e+00 -3.527154155051723361e+00 8.636988117310027968e-03
9.249000000000313193e+00 -9.830470086825117448e+01 -5.983720837601243403e+00 4.376453312493200909e-01 2.430284819657061224e+00 -3.512389385527425745e+00 9.418109827774147000e-03
9.259000000000307651e+00 -9.828027395380793507e+01 -6.018750098026744766e+00 4.377340269023298758e-01 2.452075819808170909e+00 -3.495848805277857796e+00 8.339702546366300345e-03
9.269000000000302109e+00 -9.825562730167612813e+01 -6.053611658772309667e+00 4.378001068320924727e-01 2.474366753630459215e+00 -3.478749786866282001e+00 5.083590646574527236e-03
9.279000000000296566e+00 -9.823076750688790071e+01 -6.088311115673625373e+00 4.378276264594348488e-01 2.495452866643270262e+00 -3.462734158091665293e+00 6.528311081977393807e-04
9.289000000000291024e+00 -9.820570161998897163e+01 -6.122854829277532218e+00 4.378068688251925966e-01 2.515590543492464803e+00 -3.447605853950044263e+00 -4.345225147283640448e-03
9.299000000000285482e+00 -9.818043911983214400e+01 -6.157251541035553721e+00 4.377363707696260153e-01 2.534789337196967640e+00 -3.433332631560431558e+00 -9.200677541742715779e-03
9.309000000000279940e+00 -9.815590195301265908e+01 -6.192348466994572753e+00 4.380569943215140150e-01 2.593918562681091444e+00 -3.376864865127199078e+00 3.396450573666916564e-03
9.319000000000274397e+00 -9.813055812191333871e+01 -6.226731201075608624e+00 4.382101112170985191e-01 2.507125976203896656e+00 -3.467793852354001061e+00 2.163259038216723551e-02
9.329000000000268855e+00 -9.810501960013193923e+01 -6.260979116754239016e+00 4.382931406906257488e-01 2.553606652355080886e+00 -3.427474228465804629e+00 9.410944877410457737e-03
9.339000000000263313e+00 -9.807928719776870707e+01 -6.295091185585013349e+00 4.383578910950138852e-01 2.591671150758246611e+00 -3.395636862439089132e+00 4.021450161632112406e-03
9.349000000000257771e+00 -9.805325193141716511e+01 -6.328961844284677341e+00 4.384046942107763245e-01 2.617208293600595148e+00 -3.376093093879431795e+00 3.976787399053693592e-03
9.359000000000252228e+00 -9.802692457399926695e+01 -6.362599518540856813e+00 4.384357075483534816e-01 2.644617000687222941e+00 -3.354424625762757461e+00 2.354730525482319741e-03
9.369000000000246686e+00 -9.800032396410605884e+01 -6.396019461494138802e+00 4.384408006356724785e-01 2.672158626488072120e+00 -3.332302958981218310e+00 -1.123496342386511807e-03
9.379000000000241144e+00 -9.797345858659211615e+01 -6.429226745436261936e+00 4.384046634615514915e-01 2.698258858750181233e+00 -3.311260021638978479e+00 -5.822749853867143985e-03
9.389000000000235602e+00 -9.794633805541219829e+01 -6.462227969041784092e+00 4.383175282056992472e-01 2.723198404511139259e+00 -3.291103786010425747e+00 -1.110790884067761920e-02
9.399000000000230060e+00 -9.791897385756313099e+01 -6.495031983348660276e+00 4.381777428894618187e-01 2.747037048675266213e+00 -3.271804642622427650e+00 -1.627074746714580328e-02
9.409000000000224517e+00 -9.789213638035815279e+01 -6.528386688188483333e+00 4.383632861301374195e-01 2.799112403171892804e+00 -3.217059336993629337e+00 6.188889547515490780e-03
9.419000000000218975e+00 -9.786461321670330449e+01 -6.561083647477731873e+00 4.384699904069250809e-01 2.731794972191230020e+00 -3.294472672028120108e+00 1.411639280334505038e-02
9.429000000000213433e+00 -9.783688473952793174e+01 -6.593624070915782731e+00 4.385023595143867636e-01 2.775017745190051954e+00 -3.254386879745399419e+00 3.177051334225740580e-03
9.439000000000207891e+00 -9.780893325422465523e+01 -6.625987614703150896e+00 4.385082484318157947e-01 2.813470560376352125e+00 -3.219706090190631365e+00 -1.419980962825403113e-03
9.449000000000202348e+00 -9.778065849415192190e+01 -6.658069367467000177e+00 4.384980329644192487e-01 2.842315314528043757e+00 -3.195108487308389478e+00 -1.513127781970535161e-03
9.459000000000196806e+00 -9.775206519032582264e+01 -6.689871148706629356e+00 4.384763322261282514e-01 2.872653314107865619e+00 -3.168503922855046895e+00 -2.768356663818056108e-03
9.469000000000191264e+00 -9.772316922645005377e+01 -6.721404709792548005e+00 4.384331454221875868e-01 2.902952573899836519e+00 -3.141410776783256864e+00 -5.737059896746798428e-03
9.479000000000185722e+00 -9.769398035050025442e+01 -6.752675091363789406e+00 4.383531242991224874e-01 2.931816212243282482e+00 -3.115306796896891051e+00 -1.001716427611095209e-02
9.489000000000180179e+00 -9.766450960349808952e+01 -6.783688976241997182e+00 4.382259446517449142e-01 2.959403289721090236e+00 -3.090083099650556608e+00 -1.496040502437826283e-02
9.499000000000174637e+00 -9.763476921017463894e+01 -6.814454976022062738e+00 4.380491363284181316e-01 2.985809930936147882e+00 -3.065705593676095742e+00 -1.982251757654044863e-02
9.509000000000169095e+00 -9.760536008338760894e+01 -6.845620884300801734e+00 4.381473913383335805e-01 3.034171249885841526e+00 -3.007762596504675923e+00 1.758694668960073676e-02
9.519000000000163553e+00 -9.757541179109469454e+01 -6.876195059251146269e+00 4.382812708644652222e-01 2.982087809883915419e+00 -3.075397247741728179e+00 1.299146754367677507e-02
9.529000000000158010e+00 -9.754525593906311087e+01 -6.906579359347875702e+00 4.383374152891800213e-01 3.018867562648374747e+00 -3.037221936914117126e+00 4.460236339896350016e-03
9.539000000000152468e+00 -9.751486446966826804e+01 -6.936745201984215292e+00 4.383624874044409481e-01 3.056327902628750870e+00 -2.999036066250803323e+00 1.265187554717877617e-03
9.549000000000146926e+00 -9.748414789168114680e+01 -6.966589351936885777e+00 4.383776428041297191e-01 3.086934026153980160e+00 -2.969113400303309724e+00 1.378986653749405319e-03
9.559000000000141384e+00 -9.745310291879091835e+01 -6.996105206105784902e+00 4.383882371311523252e-01 3.118508240425488687e+00 -2.937514468740247686e+00 6.297596631968352572e-04
9.569000000000135842e+00 -9.742174285530549582e+01 -7.025301653883225583e+00 4.383821303876644926e-01 3.149835252773713901e+00 -2.905416520303333527e+00 -1.882546785262493184e-03
9.579000000000130299e+00 -9.739007930332751073e+01 -7.054184363354084830e+00 4.383418535509826519e-01 3.179686413189073413e+00 -2.874277367239268077e+00 -6.005584111797888230e-03
9.589000000000124757e+00 -9.735812485178794873e+01 -7.082760615264382054e+00 4.382543142287487203e-01 3.208134819067653520e+00 -2.844059183733211871e+00 -1.106823951644465669e-02
9.599000000000119215e+00 -9.732589260553277200e+01 -7.111039034481636101e+00 4.381148170936164932e-01 3.235337096525819245e+00 -2.814667949386046697e+00 -1.625732663276814247e-02
9.609000000000113673e+00 -9.729304330934240852e+01 -7.138648925263590961e+00 4.380635567943803599e-01 3.178488288666500683e+00 -2.883285726378483460e+00 3.624275970480470010e-02
9.619000000000108130e+00 -9.726068784500857589e+01 -7.166854655160670440e+00 4.382158701681421187e-01 3.262521663384587711e+00 -2.789352726641079361e+00 3.932297353574661265e-03
9.629000000000102588e+00 -9.722831189066046420e+01 -7.195028392773293646e+00 4.383116500178210195e-01 3.246943481090254213e+00 -2.805790548980876764e+00 4.501248132048341240e-03
9.639000000000097046e+00 -9.719586458734259793e+01 -7.223102625350349193e+00 4.383572490674673694e-01 3.241584386541422891e+00 -2.810222511097284048e+00 5.257721141118142268e-03
9.649000000000091504e+00 -9.716340304244728543e+01 -7.251142576449725041e+00 4.383910571615872165e-01 3.246761551592743711e+00 -2.802385914241078524e+00 2.726450475829600602e-03
9.659000000000085961e+00 -9.713091830691982409e+01 -7.279135623842806879e+00 4.384016804735321737e-01 3.250338494158092839e+00 -2.796138081935672037e+00 -7.251764459806368714e-04
9.669000000000080419e+00 -9.709840311873337271e+01 -7.307070437244680861e+00 4.383693585697868711e-01 3.252669285189489834e+00 -2.790972233711247252e+00 -5.600355827537630005e-03
9.679000000000074877e+00 -9.706586448940133494e+01 -7.334952235725753944e+00 4.382799024100775265e-01 3.254590248904493777e+00 -2.786067293671491640e+00 -1.176915819295924932e-02
9.689000000000069335e+00 -9.703331131059110248e+01 -7.362789202215028084e+00 4.381264601972218453e-01 3.255731183767022419e+00 -2.781874839301596403e+00 -1.824440473624786008e-02
9.699000000000063793e+00 -9.700075121732422190e+01 -7.390589048777098213e+00 4.379106119503358707e-01 3.256126021889274469e+00 -2.778496831044066973e+00 -2.419953113783702286e-02
9.709000000000058250e+00 -9.696769734132641361e+01 -7.417858053637287341e+00 4.376921945523438717e-01 3.168476008938108102e+00 -2.873424201449885196e+00 3.519552723719099330e-02
9.719000000000052708e+00 -9.693540856873687517e+01 -7.445949973865517713e+00 4.377587451966210574e-01 3.257578365780557927e+00 -2.777175447603606795e+00 -8.202611924281908232e-03
9.729000000000047166e+00 -9.690322675823685472e+01 -7.474135677771879038e+00 4.377559307642173714e-01 3.222362404226204458e+00 -2.812620145249136172e+00 -6.320959848155907612e-03
9.739000000000041624e+00 -9.687112533765375133e+01 -7.502378638740818673e+00 4.376979144596110927e-01 3.198034991058448462e+00 -2.836098412404900682e+00 -4.430747442179736040e-03
9.749000000000036081e+00 -9.683918823366987283e+01 -7.530771671014067969e+00 4.376388861988158574e-01 3.186417738258397137e+00 -2.845982659556685501e+00 -5.819479049289815950e-03
9.759000000000030539e+00 -9.680740079740462534e+01 -7.559300417104847902e+00 4.375736934419051094e-01 3.173155165799431021e+00 -2.857755370456278143e+00 -7.479825217448428029e-03
9.769000000000024997e+00 -9.677574763649414535e+01 -7.587949199086205354e+00 4.374850754063889235e-01 3.159317146768432671e+00 -2.870248237282566173e+00 -1.032904028014956788e-02
9.779000000000019455e+00 -9.674422664590807130e+01 -7.616717068086534148e+00 4.373605103303193076e-01 3.146125536889062602e+00 -2.882219962749239084e+00 -1.427333313363492520e-02
9.789000000000013912e+00 -9.671283580346032238e+01 -7.645604105506986770e+00 4.371941841570703424e-01 3.133332294390184014e+00 -2.894024899457340538e+00 -1.851317901851982917e-02
9.799000000000008370e+00 -9.668157088303148328e+01 -7.674608929039286487e+00 4.369877561943153466e-01 3.120980236214081494e+00 -2.905705821759736018e+00 -2.225346311534292382e-02
9.809000000000002828e+00 -9.664983002307509707e+01 -7.703148729551325680e+00 4.367497493746654857e-01 3.001697082334781719e+00 -3.029438754384561783e+00 4.927166467071241590e-02
9.818999999999997286e+00 -9.661904243216145005e+01 -7.732664924977918908e+00 4.368824250314027879e-01 3.110548587410569166e+00 -2.919186620670207510e+00 -2.062040610526784303e-03
9.828999999999991743e+00 -9.658840422242818136e+01 -7.762331771955051529e+00 4.369579261374960666e-01 3.069431184075723351e+00 -2.960413899857233133e+00 9.854603449890374060e-04
9.838999999999986201e+00 -9.655788103634216668e+01 -7.792105909027069899e+00 4.369871228329111901e-01 3.037081975626830133e+00 -2.992552586103442547e+00 5.054282322532709093e-03
9.848999999999980659e+00 -9.652758178442113035e+01 -7.822098939327966960e+00 4.370297068620054848e-01 3.019522630570693256e+00 -3.009499362439805648e+00 5.098051744538405032e-03
9.858999999999975117e+00 -9.649749650853715366e+01 -7.852300278789070553e+00 4.370805287228163305e-01 3.000170696513464907e+00 -3.028173262709546787e+00 4.625979791941473018e-03
9.868999999999969575e+00 -9.646760820166225869e+01 -7.882691668681449215e+00 4.371186662509499721e-01 2.980092849230631113e+00 -3.047549019943144089e+00 2.705052271224138959e-03
9.878999999999964032e+00 -9.643791269446384717e+01 -7.913268755093715967e+00 4.371271706442273475e-01 2.960911686689577937e+00 -3.066040768542772188e+00 -8.246264412269503370e-04
9.888999999999958490e+00 -9.640840558018084039e+01 -7.944027856602033921e+00 4.370957526681098493e-01 2.942420209754342153e+00 -3.083949545904287159e+00 -5.080171920447381154e-03
9.898999999999952948e+00 -9.637908015805962236e+01 -7.974963771984630689e+00 4.370219192996106505e-01 2.924593982116143742e+00 -3.101372339678727386e+00 -9.225532401200883109e-03
9.908999999999947406e+00 -9.634992828336010007e+01 -8.006070365002925016e+00 4.369098000808095961e-01 2.907639951122440447e+00 -3.118136979282757348e+00 -1.273355184741953305e-02
9.918999999999941863e+00 -9.632021791038489766e+01 -8.036669943174477027e+00 4.366911916831800466e-01 2.770643938589091970e+00 -3.255158995373261810e+00 6.636829290389020808e-02
9.928999999999936321e+00 -9.629167985900797078e+01 -8.068411626330911801e+00 4.369340445067895207e-01 2.897306550405773340e+00 -3.131423616355327066e+00 3.526855109096158070e-03
9.938999999999930779e+00 -9.626327617866496666e+01 -8.100286232961982691e+00 4.371081094922381061e-01 2.845246895657990382e+00 -3.181919187895044576e+00 9.864597466080303814e-03
9.948999999999925237e+00 -9.623498923005620043e+01 -8.132261216552906902e+00 4.372188268229610930e-01 2.809857021025172763e+00 -3.215369466622141736e+00 1.390404381779918042e-02
9.958999999999919694e+00 -9.620696747156168271e+01 -8.164479687858214874e+00 4.373385136556991459e-01 2.790755638235901781e+00 -3.232224370611243014e+00 1.233020682801022616e-02
9.968999999999914152e+00 -9.617919601687874831e+01 -8.196923828753051922e+00 4.374586583640258652e-01 2.767404782076841485e+00 -3.252951483812171585e+00 1.099188311971548322e-02
9.978999999999908610e+00 -9.615165715232240018e+01 -8.229572877379867535e+00 4.375555273568088044e-01 2.743300182371782636e+00 -3.274153898145926167e+00 8.138693756933525203e-03
9.988999999999903068e+00 -9.612434940068457934e+01 -8.262422951418725958e+00 4.376115297512893632e-01 2.720388494950680247e+00 -3.293990157922878304e+00 3.423817092296217116e-03
9.998999999999897526e+00 -9.609726844171261462e+01 -8.295468751366991356e+00 4.376152268681762214e-01 2.698102717021056307e+00 -3.313166209928517070e+00 -2.154150567427719036e-03
1.000899999999989198e+01 -9.607040748789516726e+01 -8.328703585791588537e+00 4.375630323182772008e-01 2.676397192270715486e+00 -3.331794150198134297e+00 -7.665378039716312306e-03
1.001899999999988644e+01 -9.604472316536825360e+01 -8.363061759983134280e+00 4.379647673763761295e-01 2.721333859150016465e+00 -3.288440190057294821e+00 -3.959099772100901221e-03
1.002899999999988090e+01 -9.601825085155063277e+01 -8.396706284067162684e+00 4.381085775551750716e-01 2.604207733512311052e+00 -3.408405232427360154e+00 2.371280046267028319e-02
1.003899999999987536e+01 -9.599178215888665022e+01 -8.430377141173169164e+00 4.381870877209488313e-01 2.636975676055984152e+00 -3.377760964390743581e+00 9.514022191410587484e-03
1.004899999999986981e+01 -9.596534402779525408e+01 -8.464094179148505148e+00 4.382513379306761658e-01 2.653330033804116805e+00 -3.362957768974530026e+00 3.394838951148441974e-03
1.005899999999986427e+01 -9.593882308182283225e+01 -8.497743891460988408e+00 4.382903470375393296e-01 2.655700695896964891e+00 -3.361995041626776537e+00 2.790730980449846257e-03
1.006899999999985873e+01 -9.591222896365484019e+01 -8.531334413666314731e+00 4.383038689920032427e-01 2.661518588358826598e+00 -3.357510588861877920e+00 2.298147403018888611e-04
1.007899999999985319e+01 -9.588557223814855490e+01 -8.564874826196779978e+00 4.382821424673933874e-01 2.668683638903456501e+00 -3.351569685547872268e+00 -4.196858897260381804e-03
1.008899999999984765e+01 -9.585884782570300899e+01 -8.598359674503884165e+00 4.382114101636032100e-01 2.675704920571267298e+00 -3.345754923569733474e+00 -9.585848032412185027e-03
1.009899999999984210e+01 -9.583205090201349208e+01 -8.631784452908808802e+00 4.380844863241002973e-01 2.683031323910613164e+00 -3.339713801219562850e+00 -1.524318946894148187e-02
1.010899999999983656e+01 -9.580517848208606324e+01 -8.665147053446041525e+00 4.379022681213174950e-01 2.690691711316067547e+00 -3.333438049237091860e+00 -2.056376377433880714e-02
1.011899999999983102e+01 -9.577909548620007740e+01 -8.699302214778228404e+00 4.381125699574989207e-01 2.745999032660687345e+00 -3.276688178485893665e+00 -6.764435291612493767e-03
1.012899999999982548e+01 -9.575227486674049260e+01 -8.732765514376749749e+00 4.381746747027316369e-01 2.655800168547468587e+00 -3.375576984934418601e+00 1.099849674490864515e-02
1.013899999999981993e+01 -9.572529680985063294e+01 -8.766110045621848812e+00 4.381625460747258782e-01 2.694653637854317996e+00 -3.339578326469732072e+00 9.603632938054700724e-05
1.014899999999981439e+01 -9.569817027750193006e+01 -8.799341964377333625e+00 4.381335567745552884e-01 2.728121498299584502e+00 -3.309097362347083848e+00 -4.841205594511165458e-03
1.015899999999980885e+01 -9.567079247450548962e+01 -8.832355727934789513e+00 4.380929195774345697e-01 2.749667190616375212e+00 -3.290898229323544921e+00 -4.577557821390984202e-03
1.016899999999980331e+01 -9.564316708386047594e+01 -8.865152913610252483e+00 4.380423601448860671e-01 2.772635158320573279e+00 -3.270962857434414950e+00 -5.556257594822306203e-03
1.017899999999979777e+01 -9.561530875337612656e+01 -8.897745327265994320e+00 4.379716666054388474e-01 2.796130420622138235e+00 -3.250131412272484255e+00 -8.401981784620198013e-03
1.018899999999979222e+01 -9.558722308018229796e+01 -8.930135806252938124e+00 4.378662329164230149e-01 2.818708666036200849e+00 -3.229981703954431183e+00 -1.246938214205653601e-02
1.019899999999978668e+01 -9.555891593978878973e+01 -8.962327962275900006e+00 4.377168799910094998e-01 2.840469077690338295e+00 -3.210446739558949325e+00 -1.700707638405638683e-02
1.020899999999978114e+01 -9.553039497024447257e+01 -8.994327645887837619e+00 4.375224065421251529e-01 2.861470889682476315e+00 -3.191511594626128989e+00 -2.135218906887596108e-02
1.021899999999977560e+01 -9.550239856157922702e+01 -9.026901541786335414e+00 4.376675209893602370e-01 2.912378824117720200e+00 -3.133342059275483926e+00 2.594023337701572424e-03
1.022899999999977005e+01 -9.547375865725740596e+01 -9.058815622737371953e+00 4.377539127213510017e-01 2.845474964312428856e+00 -3.215084122539936917e+00 1.190840522346841082e-02
1.023899999999976451e+01 -9.544492236724299516e+01 -9.090562775106583615e+00 4.377729997676095275e-01 2.884817710872726426e+00 -3.175770243310015228e+00 2.516004921170008398e-03
1.024899999999975897e+01 -9.541587819683090288e+01 -9.122127941315778088e+00 4.377763364326207052e-01 2.921510192260099004e+00 -3.139633538226337173e+00 -1.095739229499140916e-03
1.025899999999975343e+01 -9.538653031072905719e+01 -9.153403383735010834e+00 4.377746995768313498e-01 2.948925261535778386e+00 -3.113889976466051923e+00 -2.517351277002822076e-04
1.026899999999974789e+01 -9.535688064189503166e+01 -9.184387825086270496e+00 4.377712780446468277e-01 2.977600274336980490e+00 -3.086262952494274625e+00 -5.478489099836014687e-04
1.027899999999974234e+01 -9.532694389868099449e+01 -9.215092501957977689e+00 4.377546093920701153e-01 3.006333296877925498e+00 -3.057999330079698819e+00 -2.746836201661577957e-03
1.028899999999973680e+01 -9.529672919240582019e+01 -9.245522017998112574e+00 4.377080585956889536e-01 3.033753811754858809e+00 -3.030661559353114765e+00 -6.413840731592491094e-03
1.029899999999973126e+01 -9.526624658474607088e+01 -9.275682548002761152e+00 4.376198221600524629e-01 3.059988362074502533e+00 -3.004179434198905430e+00 -1.084904773990382973e-02
1.030899999999972572e+01 -9.523550735216657870e+01 -9.305582327546966681e+00 4.374863061375512396e-01 3.085134210396388799e+00 -2.978495651195261384e+00 -1.534259903199025957e-02
1.031899999999972017e+01 -9.520509317673347027e+01 -9.335895908642637409e+00 4.374850006167401162e-01 3.046780164662075130e+00 -3.034715293085613830e+00 2.388362477361568453e-02
1.032899999999971463e+01 -9.517398211372589856e+01 -9.365378452182062219e+00 4.376539911956485174e-01 3.075017446058356807e+00 -2.997232200464528429e+00 2.147117279955566144e-02
1.033899999999970909e+01 -9.514291116986518659e+01 -9.394953398701568759e+00 4.377704382090040758e-01 3.127934703719931431e+00 -2.933080519669153841e+00 6.351501595623495686e-03
1.034899999999970355e+01 -9.511157630168590060e+01 -9.424245109906227214e+00 4.378353980701348291e-01 3.150210425801394987e+00 -2.910487838641501401e+00 5.020017726045440665e-03
1.035899999999969801e+01 -9.507991903929816147e+01 -9.453185180282847710e+00 4.378841145353433717e-01 3.178031907271005263e+00 -2.880959683505962765e+00 5.088508783891931668e-03
1.036899999999969246e+01 -9.504795799741879136e+01 -9.481796076320671673e+00 4.379321499156699771e-01 3.209569036978247691e+00 -2.846358876178487929e+00 4.609916685400017484e-03
1.037899999999968692e+01 -9.501569690973714444e+01 -9.510076514210147991e+00 4.379697426087616474e-01 3.239620476831853502e+00 -2.812913940307110394e+00 2.768459408505202345e-03
1.038899999999968138e+01 -9.498314320081665585e+01 -9.538028302140505232e+00 4.379794599287514800e-01 3.268171070963767022e+00 -2.780595769285744812e+00 -7.499949725097302192e-04
1.039899999999967584e+01 -9.495030952388458445e+01 -9.565659688390040216e+00 4.379466764654161293e-01 3.295560586941157055e+00 -2.748986475513246042e+00 -5.448158900335509959e-03
1.040899999999967029e+01 -9.491720851194099851e+01 -9.592979724444143486e+00 4.378639721625694481e-01 3.321765700270452815e+00 -2.718223491293135563e+00 -1.055388723047150090e-02
1.041899999999966475e+01 -9.488425440746441097e+01 -9.620561841489768895e+00 4.379839786391474532e-01 3.359659118873939310e+00 -2.660130810627565179e+00 4.057918888287412318e-02
1.042899999999965921e+01 -9.485091164324614965e+01 -9.647560952384170108e+00 4.382294856407148442e-01 3.325974670507460651e+00 -2.715206990162801315e+00 2.042788477034904529e-02
